Song Name ,Lyrics ,Composer,Lyricist ,Star,Album ,Year,Metaphor,Source Domain ,Target Domain ,Type of Metaphor ,Interpretation
இதுவரை இல்லாத,ஹ்ம்ம் ஹ்ம்ம் ஹ்ம்ம் ஹ்ம்ம் இதுவரை இல்லாத உணர்விது இதயத்தில் உண்டான கனவிது பலித்திடும் அந்நாளை தேடிடும் பாடல் கேட்டாயோ  இதுவரை இல்லாத உணர்விது இதயத்தில் உண்டான கனவிது பலித்திடும் அந்நாளை தேடிடும் பாடல் கேட்டாயோ  மூடாமல் மூடி மறைத்தது தானாக பூத்து வருகுது தேடாமல் தேடி கிடைத்தது இங்கே மூடாமல் மூடி மறைத்தது தானாக பூத்து வருகுது தேடாமல் தேடி கிடைத்தது இங்கே  இங்கே ஒரு இன்பம் வந்து நிறைய எப்போது என் உண்மை நிலை அறிய தாங்காமலும் தூங்காமலும் நாள் செல்லுதே  இல்லாமலே நித்தம் வரும் கனவு கொல்லாமல் கொள்ள சுகம் என்னென்று சொல்ல நீ துணை வர வேண்டும் நீண்ட வழி என் பயணம் ஓ.  அங்கே அங்கே வந்து வந்து கலக்கும் வெண்மேகமும் வெண்ணிலவும் போல எந்தன் மன எண்ணங்களை யார் அறிவார்  என் நெஞ்சமோ உன் போல அல்ல ஏதோ ஓர் மாற்றம் நிலை புரியாத தோற்றம்  இது நிரந்தரம் அல்ல மாறிவிடும் மன நிலை தான் ஓஓ  மனதிலே முன்னூறு உணர்வுகள் மலர்ந்ததே முத்தான உணர்வுகள் திறந்ததே தன்னாலே கதவுகள் நமக்கு முன்னாலே (2)  தேகம் இப்போது உணர்ந்தது தென்றல் என் மீது படர்ந்தது மோகம் முன்னேறி வருகுது முன்னே (2),யுவன் ஷங்கர் ராஜா,கங்கை அமரன்,ஜெய்,கோவா,2010,வந்து வந்து கலக்கும்வெண்மேகமும்வெண்ணிலவும் போலஎந்தன் மன எண்ணங்களையார் அறிவார்,வெண்மேகமும் வெண்ணிலவும் போல,மன எண்ணங்கள்,தொழில் சார் ,மாறி மாறி தோன்றும் நிலை/ குழப்பமான மனநிலை 
ஒரு பைத்தியம்,ஒரு பைத்தியம் பிடிக்குது பெண்ணே பெண்ணே அதன் வைத்தியம் உன்னிரு கண்ணே கண்ணே சிாித்தேனே நான் தானாய் மெல்ல துடித்தேனே என் உள்ளம் சொல்ல காதல் பாரம் சுமந்தேனே வலி இருந்தும் சுகமாய் உணா்ந்தேனே  ஒரு பைத்தியம் பிடிக்குது பெண்ணே பெண்ணே அதன் வைத்தியம் உன்னிரு கண்ணே கண்ணே சிாித்தேனே நான் தானாய் மெல்ல துடித்தேனே என் உள்ளம் சொல்ல  எதை தேடி நீ வந்தாய் அதை தந்த பின்னாலும் என்னை தேட வைத்தாயடி எதிா்காலம் நிகழ்காலம் எல்லாமே நீ என்று சொல்லாமல் தவித்தேனடி கேள்விதாளோடு உன் முன்னே நான் நிற்க காதல் தோ்வும் இல்லை ஹோ தோல்வி இல்லாமல் உன் நெஞ்சை நான் வெல்ல வழிகள் இங்க இல்லை வருவேன் தருவேன் ஒரு வாா்த்தை சொல்ல வழியில் ஏனோ நான் விலகி செல்ல மௌனங்கள் போலே ஒரு மொழியேதடி  நீ எந்தன் வீட்டுக்குள் நான் வாழும் சேற்றுக்குள் பூவாக பூத்தாயடி என் இன்பம் என் துன்பம் எந்நாளும் இளைப்பாற தோள்சாய வந்தாயடி எந்த வழி செல்ல புாியாமல் நான் நிற்க எதிாில் ஒரு தேவதை ஹோ என்னை நான் ஆக்கி என்வாழ்வை நேராக்கி மீட்டுதந்தாள் என்னை ஒருநாள் ஒருநாள் உன்னை கண்ணில் கண்டேன் மறுநாள் மறுநாள் என் நெஞ்சில் கண்டேன் உனக்காக உயிரோடு வாழ்ந்தேனடி  ஒரு பைத்தியம் பிடிக்குது பெண்ணே பெண்ணே அதன் வைத்தியம் உன்னிரு கண்ணே கண்ணே சிாித்தேனே நான் தானாய் மெல்ல துடித்தேனே என் உள்ளம் சொல்ல காதல் பாரம் சுமந்தேனே வலி இருந்தும் சுகமாய் உணா்ந்தேனே,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,அதர்வா,பாணா காத்தாடி,2010,பூவாக பூத்தாயடி,பூ ,பெண் ,குணம் சார்,பெண் சார் விபரிப்பு 
என் நெஞ்சில்,என் நெஞ்சில் ஒரு பூ பூத்தது அதன் போ் என்னவென கேட்டேன் என் கண்ணில் ஒரு தீ வந்தது அதன் போ் என்னவென கேட்டேன் என்ன அது இமைகள் கேட்டது என்ன அது இதயம் கேட்டது காதல் என உயிரும் சொன்னதன்பே (2)  என் பெயாில் ஒரு போ் சோ்ந்தது அந்த போ் என்னவென கேட்டேன் என் தீவில் ஒரு கால் வந்தது அந்த ஆள் எங்கு என கேட்டேன் கண்டுபிடி உள்ளம் சொன்னது உன்னிடத்தில் உருகி நின்றது காதல் இது உயிரும் சொன்னதன்பே (2)  சில நேரத்தில் நம் பாா்வைகள் தவறாகவே எடை போடுமே மழை நேரத்தில் விழி ஓரத்தில் இருளாகவே ஒளி தோன்றுமே இதயம் எடை போடவே இதயம் தடையாய் இல்லை புாிந்ததும் வருந்தினேன் உன்னிடம் என்னை நீ மாற்றினாய் எங்கும் நிறம் பூட்டினாய் என் மனம் இல்லையே என்னிடம்  என் நெஞ்சில் ஒரு பூ பூத்தது அதன் போ் என்னவென கேட்டேன் என் கண்ணில் ஒரு தீ வந்தது அதன் போ் என்னவென கேட்டேன்  உன்னை பாா்த்ததும் அந்நாளிலே காதல் நெஞ்சில் வரவே இல்லை எதிா்காற்றிலே குடை போலவே சாய்ந்தேன் இன்று எழவே இல்லை இரவில் உறக்கம் இல்லை பகலில் வெளிச்சம் இல்லை காதலில் கரைவதும் ஒரு சுகம் எதற்கு பாா்த்தேன் என்று இன்று புாிந்தேனடா என்னை நீ ஏற்றுக்கொள் முழுவதும்  என் நெஞ்சில் ஒரு பூ பூத்தது அதன் போ் என்னவென கேட்டேன் என் கண்ணில் ஒரு தீ வந்தது அதன் போ் என்னவென கேட்டேன் என்ன அது இமைகள் கேட்டது என்ன அது இதயம் கேட்டது காதல் என உயிரும் சொன்னதன்பே (2)  என் பெயாில் ஒரு போ் சோ்ந்தது அந்த போ் என்னவென கேட்டேன் என் தீவில் ஒரு கால் வந்தது அந்த ஆள் எங்கு என கேட்டேன் கண்டுபிடி உள்ளம் சொன்னது உன்னிடத்தில் உருகி நின்றது காதல் இது உயிரும் சொன்னதன்பே (2),யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,அதர்வா,பாணா காத்தாடி,2010,குடை போலவே சாய்ந்தேன்,குடை ,பெண் சாய்தல் ,தொழில் சார் ,காதல் வயப்படல் 
வா வா நிலவை,ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்.. ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்..  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா (2)  வானத்தில் ஏறி ஏணி கட்டு மேகத்தை அள்ளி மால கட்டு   வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  கவலை நம்மை சில நேரம் கூரு போட்டு துண்டாக்கும் தீயினை தீண்டி வாழும்போதே தீபத்தில் வெளிச்சம் உண்டாகும்  கடலை சேரும் நதி யாவும் தன்னை தொலைத்து உப்பாகும் ஆயினும் கூட மழையாய் மாறி மீண்டும் அதுவே முத்தாகும்  ஒரு வட்டம்போலே வாழ்வாகும் வாசல்கள் இல்லா கனவாகும் அதில் முதலும் இல்லை முடிவும் இல்லை புரிந்தால் துயரம் இல்லை  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  .  ஆஹா இரவை பார்த்து மிரளாதே இதயம் வேர்த்து துவளாதே இரவுகள் மட்டும் இல்லை என்றால் நிலவின் அழகு தெரியாதே  கனவில் நீயும் வாழாதே கலையும் போது வருந்தாதே கனவில் பூக்கும் பூக்களை எல்லாம் கைகளில் பறித்திட முடியாதே  அந்த வானம் போலே உறவாகும் மேகங்கள் தினமும் வரும் போகும் அட வந்தது போனால் மறுபடி ஒன்று புதிதாய் உருவாகும்  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,கார்த்தி,நான் மகான் அல்ல,2010,வா வா நிலவை புடிச்சுத் தரவாவெள்ளி பொம்மையாக்கி தரவா,வெள்ளி பொம்மை ,நிலவு ,குணம் சார் ,நிலவு/ நிலவின் நிறம்/ நிலவின் வடிவம் சார் வர்ணணை 
வா வா நிலவை,ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்.. ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்..  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா (2)  வானத்தில் ஏறி ஏணி கட்டு மேகத்தை அள்ளி மால கட்டு   வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  கவலை நம்மை சில நேரம் கூரு போட்டு துண்டாக்கும் தீயினை தீண்டி வாழும்போதே தீபத்தில் வெளிச்சம் உண்டாகும்  கடலை சேரும் நதி யாவும் தன்னை தொலைத்து உப்பாகும் ஆயினும் கூட மழையாய் மாறி மீண்டும் அதுவே முத்தாகும்  ஒரு வட்டம்போலே வாழ்வாகும் வாசல்கள் இல்லா கனவாகும் அதில் முதலும் இல்லை முடிவும் இல்லை புரிந்தால் துயரம் இல்லை  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  .  ஆஹா இரவை பார்த்து மிரளாதே இதயம் வேர்த்து துவளாதே இரவுகள் மட்டும் இல்லை என்றால் நிலவின் அழகு தெரியாதே  கனவில் நீயும் வாழாதே கலையும் போது வருந்தாதே கனவில் பூக்கும் பூக்களை எல்லாம் கைகளில் பறித்திட முடியாதே  அந்த வானம் போலே உறவாகும் மேகங்கள் தினமும் வரும் போகும் அட வந்தது போனால் மறுபடி ஒன்று புதிதாய் உருவாகும்  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,கார்த்தி,நான் மகான் அல்ல,2010,ஒரு வட்டம்போலே வாழ்வாகும்,வட்டம் ,வாழ்வு ,குணம் சார் ,வாழ்வு சார் வர்ணணை 
வா வா நிலவை,ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்.. ஹ்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்ம்..  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா (2)  வானத்தில் ஏறி ஏணி கட்டு மேகத்தை அள்ளி மால கட்டு   வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  கவலை நம்மை சில நேரம் கூரு போட்டு துண்டாக்கும் தீயினை தீண்டி வாழும்போதே தீபத்தில் வெளிச்சம் உண்டாகும்  கடலை சேரும் நதி யாவும் தன்னை தொலைத்து உப்பாகும் ஆயினும் கூட மழையாய் மாறி மீண்டும் அதுவே முத்தாகும்  ஒரு வட்டம்போலே வாழ்வாகும் வாசல்கள் இல்லா கனவாகும் அதில் முதலும் இல்லை முடிவும் இல்லை புரிந்தால் துயரம் இல்லை  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.  வா வா நிலவை புடிச்சுத் தரவா வெள்ளி பொம்மையாக்கி தரவா ஓஹோ விடியும் போதுதான் மறைஞ்சு போகுமே கட்டிப்போடு மெதுவா  .  ஆஹா இரவை பார்த்து மிரளாதே இதயம் வேர்த்து துவளாதே இரவுகள் மட்டும் இல்லை என்றால் நிலவின் அழகு தெரியாதே  கனவில் நீயும் வாழாதே கலையும் போது வருந்தாதே கனவில் பூக்கும் பூக்களை எல்லாம் கைகளில் பறித்திட முடியாதே  அந்த வானம் போலே உறவாகும் மேகங்கள் தினமும் வரும் போகும் அட வந்தது போனால் மறுபடி ஒன்று புதிதாய் உருவாகும்  வா வா கட்டலாம் அன்பால் படி கட்டு வா வா கட்டலாம் அன்பால் படி கட்டு ஓ ஓ.ஓ ஓ. ஓ ஓ.ஓ ஓ.,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,கார்த்தி,நான் மகான் அல்ல,2010,அந்த வானம் போலே உறவாகும்,வானம் ,உறவு ,குணம் சார் ,உறவு சார் வர்ணணை 
இறகை போலே,இறகை போலே அலைகிறேனே உந்தன் பேச்சை கேட்கையிலே குழந்தை போலே தவழ்கிறேனே உந்தன் பார்வை தீண்டயிலே  தொலையாமல் தொலைந்தேனே உன் கைகள் என்னை தொட்டதும் கரையாமல் கரைந்தேனே உன் மூச்சு காற்று பட்டதும்  அநியாய காதல் வந்ததே அடங்காத ஆசை தந்ததே எனக்குள்ளே ஏதோ மின்னல் போலே தொட்டு சென்றதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ..  கூட வந்து நீ நிற்பதும் கூடுவிட்டு நான் செல்வதும் தொடருதே தொடருதே நாடகம்  பாதி மட்டுமே சொல்வதும் மீதி நெஞ்சிலே என்பதும் புரியுதே புரியுதே காரணம் நேரங்கள் தீருதே வேகங்கள் கூடுதே பூவே உன் கண்ணுக்குள்ளே பூமி பந்து சுத்துதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ஹே என்னானதோ ஏதானதோ இல்லாமல் போச்சே தூக்கமும் கண்ணே உன்னை காணாமல் நான் இல்லை ஓ ஓ என்மீதிலே உன் வாசனை  எப்போதும் வீச பார்கிறேன் அன்பே உன்னை சேராமல் வாழ்வில்லை ஓ ஓ நீ என்னை காண்பதே வானவில் போன்றதே துாரத்தில் உன்னை கண்டால் தூறல் நெஞ்சில் சிந்துதே ஓ ஓ ஓ  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ,யுவன் ஷங்கர் ராஜா,யுகபாரதி,கார்த்தி,நான் மகான் அல்ல,2010,இறகை போலே அலைகிறேனே,இறகு ,ஆண் ,குணம் சார் ,காதலன் சார் வர்ணணை/ காதலி பின்பு திரியும் காதலன் பற்றிய உவமை 
இறகை போலே,இறகை போலே அலைகிறேனே உந்தன் பேச்சை கேட்கையிலே குழந்தை போலே தவழ்கிறேனே உந்தன் பார்வை தீண்டயிலே  தொலையாமல் தொலைந்தேனே உன் கைகள் என்னை தொட்டதும் கரையாமல் கரைந்தேனே உன் மூச்சு காற்று பட்டதும்  அநியாய காதல் வந்ததே அடங்காத ஆசை தந்ததே எனக்குள்ளே ஏதோ மின்னல் போலே தொட்டு சென்றதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ..  கூட வந்து நீ நிற்பதும் கூடுவிட்டு நான் செல்வதும் தொடருதே தொடருதே நாடகம்  பாதி மட்டுமே சொல்வதும் மீதி நெஞ்சிலே என்பதும் புரியுதே புரியுதே காரணம் நேரங்கள் தீருதே வேகங்கள் கூடுதே பூவே உன் கண்ணுக்குள்ளே பூமி பந்து சுத்துதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ஹே என்னானதோ ஏதானதோ இல்லாமல் போச்சே தூக்கமும் கண்ணே உன்னை காணாமல் நான் இல்லை ஓ ஓ என்மீதிலே உன் வாசனை  எப்போதும் வீச பார்கிறேன் அன்பே உன்னை சேராமல் வாழ்வில்லை ஓ ஓ நீ என்னை காண்பதே வானவில் போன்றதே துாரத்தில் உன்னை கண்டால் தூறல் நெஞ்சில் சிந்துதே ஓ ஓ ஓ  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ,யுவன் ஷங்கர் ராஜா,யுகபாரதி,கார்த்தி,நான் மகான் அல்ல,2010,மின்னல் போலே தொட்டு சென்றதே,மின்னல் ,பெண்ணின் தொடுகை ,குணம் சார் ,காதலியின் கண பொழுதிலான தொடுகை/ தீண்டல் 
இறகை போலே,இறகை போலே அலைகிறேனே உந்தன் பேச்சை கேட்கையிலே குழந்தை போலே தவழ்கிறேனே உந்தன் பார்வை தீண்டயிலே  தொலையாமல் தொலைந்தேனே உன் கைகள் என்னை தொட்டதும் கரையாமல் கரைந்தேனே உன் மூச்சு காற்று பட்டதும்  அநியாய காதல் வந்ததே அடங்காத ஆசை தந்ததே எனக்குள்ளே ஏதோ மின்னல் போலே தொட்டு சென்றதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ..  கூட வந்து நீ நிற்பதும் கூடுவிட்டு நான் செல்வதும் தொடருதே தொடருதே நாடகம்  பாதி மட்டுமே சொல்வதும் மீதி நெஞ்சிலே என்பதும் புரியுதே புரியுதே காரணம் நேரங்கள் தீருதே வேகங்கள் கூடுதே பூவே உன் கண்ணுக்குள்ளே பூமி பந்து சுத்துதே  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ  ஹே என்னானதோ ஏதானதோ இல்லாமல் போச்சே தூக்கமும் கண்ணே உன்னை காணாமல் நான் இல்லை ஓ ஓ என்மீதிலே உன் வாசனை  எப்போதும் வீச பார்கிறேன் அன்பே உன்னை சேராமல் வாழ்வில்லை ஓ ஓ நீ என்னை காண்பதே வானவில் போன்றதே துாரத்தில் உன்னை கண்டால் தூறல் நெஞ்சில் சிந்துதே ஓ ஓ ஓ  கண்ணோரம் காதல் வந்தால் கண்ணீரும் தித்திப்பாகும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும்  என்னோடு நீயும் வந்தால் எல்லாமே கையில் சேரும் வேறுஒன்றும் தேவையில்லை நீ மட்டும் போதும் போதும் ஓ ஓ ஓ,யுவன் ஷங்கர் ராஜா,யுகபாரதி,கார்த்தி,நான் மகான் அல்ல,2010,நீ என்னை காண்பதே வானவில் போன்றதே,வானவில் ,உன்னை காண்தல் ,குணம் சார் ,அரிதான நிகழ்வு 
யார் இந்த பெண்,யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே என்னை பார்க்கிறாள் ஏதோ கேட்கிறாள் எங்கும் இருக்கிறாள் ஓ ஓ  கண்ணால் சிரிக்கிறாள் முன்னால் நடக்கிறாள் நெஞ்சை கிழிக்கிறாள் ஓ ஓ கூட்டத்தில் இருந்தும் தனியாக தெரிந்தாள் தோட்டத்தில் மலர்ந்த பூவாக திரிந்தாள் என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே  என் வீட்டு முற்றத்தில் இவள் போடும் கோலங்கள் எப்போதும் வேண்டும் என்று கேட்பேன் அணில் ஆடும் கூடத்தில் இவள் பாடும் ராகத்தில் அதிகாலை சூரியனை பார்பேன்  கண்ணாடி வளையலை போல கையோடு நானும் பிறக்கவே துடிப்பேன் கால் கட்டும் கொழுசில் என்னோட மனசை சேர்த்து கோர்க்கவே தவிப்பேன்  காதோடு தவழும் கம்மல் போல் கிடப்பேன் கன்னத்தை உரசி என் ஜென்மம் முடிப்பேன் என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே  நான் கொஞ்சம் பார்த்தால் எங்கேயோ பார்ப்பாள் பார்க்காத நேரம் என்னை பார்ப்பாள் எனை பார்த்து சிரிப்பாள் நான் பார்த்தால் மறைப்பாள் மெய்யாக பொய்யாகத்தான் நடிப்பாள்  பெண் நெஞ்சம் புதயலை போல எப்போதும் யாரும் அறிந்ததே இல்லை ஆண் நெஞ்சின் துடிப்பும் அன்றாட தவிப்பும் பெண்கள் மதிப்பதேயில்லை  மனம் நொந்த பிறகே முதல் வார்த்தை சொல்வாள் மழை நின்ற பிறகே குடை தந்து செல்வாள்  என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,ஆர்யா,பாஸ் என்கிற பாஸ்காரன்,2010,தோட்டத்தில் மலர்ந்த பூவாக,பூ ,பெண் ,குணம் சார் ,பெண் சார் விபரிப்பு 
யார் இந்த பெண்,யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே என்னை பார்க்கிறாள் ஏதோ கேட்கிறாள் எங்கும் இருக்கிறாள் ஓ ஓ  கண்ணால் சிரிக்கிறாள் முன்னால் நடக்கிறாள் நெஞ்சை கிழிக்கிறாள் ஓ ஓ கூட்டத்தில் இருந்தும் தனியாக தெரிந்தாள் தோட்டத்தில் மலர்ந்த பூவாக திரிந்தாள் என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே  என் வீட்டு முற்றத்தில் இவள் போடும் கோலங்கள் எப்போதும் வேண்டும் என்று கேட்பேன் அணில் ஆடும் கூடத்தில் இவள் பாடும் ராகத்தில் அதிகாலை சூரியனை பார்பேன்  கண்ணாடி வளையலை போல கையோடு நானும் பிறக்கவே துடிப்பேன் கால் கட்டும் கொழுசில் என்னோட மனசை சேர்த்து கோர்க்கவே தவிப்பேன்  காதோடு தவழும் கம்மல் போல் கிடப்பேன் கன்னத்தை உரசி என் ஜென்மம் முடிப்பேன் என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே  நான் கொஞ்சம் பார்த்தால் எங்கேயோ பார்ப்பாள் பார்க்காத நேரம் என்னை பார்ப்பாள் எனை பார்த்து சிரிப்பாள் நான் பார்த்தால் மறைப்பாள் மெய்யாக பொய்யாகத்தான் நடிப்பாள்  பெண் நெஞ்சம் புதயலை போல எப்போதும் யாரும் அறிந்ததே இல்லை ஆண் நெஞ்சின் துடிப்பும் அன்றாட தவிப்பும் பெண்கள் மதிப்பதேயில்லை  மனம் நொந்த பிறகே முதல் வார்த்தை சொல்வாள் மழை நின்ற பிறகே குடை தந்து செல்வாள்  என்னை ஏதோ செய்தாள்  யார் இந்த பெண் தான் என்று கேட்டேன் முன்னாலே இவள் எந்தன் பாதி என்று கண்டேன் தன்னாலே,யுவன் ஷங்கர் ராஜா,நா முத்துக்குமார்,ஆர்யா,பாஸ் என்கிற பாஸ்காரன்,2010,கூடத்தில் இவள் பாடும்ராகத்தில் அதிகாலைசூரியனை பார்பேன்,சூரியன் ,பெண் பாடும் ராகம் ,குணம் சார் ,புத்துணர்வு தரும் நிகழ்வு 
